rank,beam_id,position,token_id,token,token_probability,token_log_probability,cumulative_log_probability,cumulative_probability
1,991,1,669, The,0.06192584397971066,-2.781817674636841,-2.781817674636841,0.06192584397971066
1,991,2,3925, story,0.4571935820956594,-0.7826483845710754,-3.5644660592079163,0.028312098433380842
1,991,3,1374, should,0.8038218810912393,-0.21837757527828217,-3.7828436344861984,0.02275788422036052
1,991,4,577, be,0.5267367442064202,-0.6410543918609619,-4.42389802634716,0.011987413839259367
1,991,5,258882,<image|>,0.49436687781912975,-0.7044773697853088,-5.128375396132469,0.00592618035284048
1,991,6,258882,<image|>,0.9096666133564816,-0.09467710554599762,-5.223052501678467,0.005390848411708119
1,991,7,258882,<image|>,0.9650933738258283,-0.03553042188286781,-5.258582923561335,0.005202672081438996
1,991,8,258882,<image|>,0.8974469466041696,-0.1082012727856636,-5.366784196346998,0.004669122173670187
1,991,9,258882,<image|>,0.8736815495286434,-0.1350393295288086,-5.501823525875807,0.004079325895630716
1,991,10,258882,<image|>,0.8824306410704064,-0.1250750869512558,-5.626898612827063,0.0035997221652165224
1,991,11,258882,<image|>,0.8908663728707109,-0.11556083709001541,-5.742459449917078,0.0032068714286687455
1,991,12,258882,<image|>,0.9157239179844749,-0.08804035931825638,-5.830499809235334,0.0029366088691330145
1,991,13,258882,<image|>,0.9500909922454946,-0.05119751766324043,-5.881697326898575,0.0027900456343115053
1,991,14,258882,<image|>,0.9434179209378606,-0.058245912194252014,-5.939943239092827,0.002632179051643915
1,991,15,258882,<image|>,0.9341872246772295,-0.0680784061551094,-6.008021645247936,0.0024589480431087708
1,991,16,258882,<image|>,0.9092036080622576,-0.09518621861934662,-6.103207863867283,0.002235684432832122
1,991,17,258882,<image|>,0.989996660442732,-0.010053709149360657,-6.1132615730166435,0.0022133201223076045
1,991,18,258882,<image|>,0.9453730497060404,-0.05617566779255867,-6.169437240809202,0.0020924131940016862
1,991,19,258882,<image|>,0.9516428504132283,-0.04956547170877457,-6.219002712517977,0.001991230056182012
1,991,20,258882,<image|>,0.9410094451540691,-0.06080210208892822,-6.279804814606905,0.001873766290341941
1,991,21,258882,<image|>,0.9429295802919271,-0.05876367539167404,-6.338568489998579,0.0017668296617172877
1,991,22,258882,<image|>,0.9360976655552561,-0.06603546440601349,-6.4046039544045925,0.0016539251217673357
1,991,23,258882,<image|>,0.9124786638565658,-0.09159057587385178,-6.496194530278444,0.0015091713852290664
1,991,24,258882,<image|>,0.9104443028318209,-0.09382255375385284,-6.590017084032297,0.0013740164896786109
1,991,25,258882,<image|>,0.8637640689966796,-0.14645561575889587,-6.736472699791193,0.0011868260739933312
