rank,beam_id,position,token_id,token,token_probability,token_log_probability,cumulative_log_probability,cumulative_probability
1,991,1,107,"
",0.7314074100599206,-0.3127846419811249,-0.3127846419811249,0.7314074100599206
1,991,2,19058,Okay,0.7609919245280706,-0.2731325328350067,-0.5859171748161316,0.5565951325955907
1,991,3,236764,",",0.9847777863050436,-0.015339260920882225,-0.6012564357370138,0.5481225225456481
1,991,4,506, the,0.5403839269665344,-0.6154754161834717,-1.2167318519204855,0.29619660119202
1,991,5,2430, user,0.9999712713868034,-2.8729025871143676e-05,-1.2167605809463566,0.29618809187443423
1,991,6,8150, wants,0.9798758043530074,-0.020329445600509644,-1.2370900265468663,0.2902275447652437
1,991,7,496, a,0.9963217867283615,-0.0036849945317953825,-1.2407750210786617,0.2891600259582931
1,991,8,12274, funny,0.9996589393662684,-0.0003411188081372529,-1.241116139886799,0.28906140485658993
1,991,9,3925, story,0.9799391048031916,-0.020264847204089165,-1.261380987090888,0.2832625743083197
1,991,10,1003, about,0.9989827500467235,-0.0010177677031606436,-1.2623987547940487,0.2829744254678396
1,991,11,496, a,0.999937061454891,-6.294052582234144e-05,-1.262461695319871,0.2829566154691976
1,991,12,60349, teddy,0.9997772474618766,-0.0002227773511549458,-1.262684472671026,0.282893586164923
1,991,13,10591, bear,0.9999992847447459,-7.152555099310121e-07,-1.262685187926536,0.28289338382379914
1,991,14,528, in,0.7945105835856697,-0.23002897202968597,-1.492714159956222,0.2247617874743715
1,991,15,1003, about,0.9937254598941768,-0.006294307764619589,-1.4990084677208415,0.22335151062460706
1,991,16,236743, ,0.9999583976891858,-4.160317621426657e-05,-1.4990500708970558,0.22334221868564125
1,991,17,236770,1,0.9999630464869772,-3.6954195820726454e-05,-1.4990870250928765,0.2233339654060545
1,991,18,236771,0,0.9999965429424904,-3.4570634852570947e-06,-1.4990904821563618,0.22333319332769225
1,991,19,236771,0,0.9999982118638471,-1.7881377516459906e-06,-1.4990922702941134,0.2233327939775351
1,991,20,21739, tokens,0.9999653112986742,-3.4689302992774174e-05,-1.4991269595971062,0.22332504685294854
1,991,21,236761,.,0.999800840946219,-0.0001991788885788992,-1.499326138485685,0.22328056964793172
1,991,22,3792, Let,0.974439202975149,-0.02589314989745617,-1.5252192883831412,0.2175733403275678
1,991,23,786, me,0.9914221254080451,-0.008614876307547092,-1.5338341646906883,0.2157070234996852
1,991,24,1502, start,0.9337055890987572,-0.06859410554170609,-1.6024282702323944,0.20140685344951306
1,991,25,684, by,0.999929313885331,-7.068861305015162e-05,-1.6024989588454446,0.201392616781575
1,991,26,6611, understanding,0.919654165406039,-0.08375758677721024,-1.6862565456226548,0.18521155890519758
1,991,27,506, the,0.9932024789112165,-0.0068207294680178165,-1.6930772750906726,0.18395257942765306
1,991,28,6035, requirements,0.604877658796189,-0.502729058265686,-2.1958063333563587,0.11126880557371878
1,991,29,236761,.,0.9997846352038625,-0.0002153879904653877,-2.196021721346824,0.11124484219008993
1,991,30,2195, They,0.4985176279400623,-0.6961163282394409,-2.892138049586265,0.0554575148491702
1,991,31,9155, specified,0.9297084752454372,-0.0728842094540596,-2.9650222590403246,0.051559321571323216
