rank,beam_id,position,token_id,token,token_probability,token_log_probability,cumulative_log_probability,cumulative_probability
1,991,1,271,"

",0.912790237715108,-0.09124917536973953,-0.09124917536973953,0.912790237715108
1,991,2,248068,<think>,0.760182929677135,-0.27419617772102356,-0.3654453530907631,0.6938875570869593
1,991,3,198,"
",0.6790763651882804,-0.3870216906070709,-0.752467043697834,0.4712026401159878
1,991,4,90700,Thinking,0.9998592336474077,-0.00014077626110520214,-0.7526078199589392,0.4711363106390068
1,991,5,8340, Process,0.9997689066110691,-0.00023112009512260556,-0.7528389400540618,0.4710274341523328
1,991,6,25,:,0.9999983310727032,-1.6689286894688848e-06,-0.7528406089827513,0.4710266480417904
1,991,7,271,"

",0.9999920130413283,-7.986990567587782e-06,-0.7528485959733189,0.4710228859714192
1,991,8,16,1,0.9999971389852362,-2.861018856492592e-06,-0.7528514569921754,0.4710215383679884
1,991,9,13,.,0.9999876023871354,-1.2397689715726301e-05,-0.7528638546818911,0.4710156988253048
1,991,10,220, ,0.999776770847438,-0.0002232540718978271,-0.7530871087537889,0.4709105543900126
1,991,11,2972, **,0.998463135203166,-0.0015380469849333167,-0.7546251557387222,0.470186828536513
1,991,12,2014,An,0.9999837877990074,-1.6212332411669195e-05,-0.7546413680711339,0.47017920577314476
1,991,13,53983,alyze,0.9999985694905718,-1.4305104514278355e-06,-0.7546427985815853,0.4701785331773579
1,991,14,279, the,0.9999521993597025,-4.7801782784517854e-05,-0.7546906003643699,0.4701560583424179
1,991,15,5952, Request,0.9999022579399389,-9.77468371274881e-05,-0.7547883472014973,0.4701101043207253
1,991,16,64700,:**,0.9999895096921129,-1.0490362910786644e-05,-0.7547988375644081,0.47010517272099017
1,991,17,198,"
",0.9999899865198352,-1.0013530300057027e-05,-0.7548088510947082,0.47010046533216776
1,991,18,262,   ,0.9999184674950152,-8.153582894010469e-05,-0.7548903869236483,0.4700621368636347
1,991,19,348, *,0.9999734170346474,-2.658331868587993e-05,-0.7549169702423342,0.4700496412181369
1,991,20,256,  ,0.9999974966112362,-2.50339189733495e-06,-0.7549194736342315,0.4700484645011466
1,991,21,2972, **,0.4998325082532834,-0.6934822201728821,-1.4484016938071136,0.23494550301221254
1,991,22,25562,Topic,0.9997876141585559,-0.00021240839851088822,-1.4486141022056245,0.23489560391386177
1,991,23,64700,:**,0.9999990463265931,-9.536738616588991e-07,-1.4486150558794861,0.23489537990017093
1,991,24,357, A,0.9769023814129133,-0.02336854860186577,-1.471983604481352,0.22946985600736794
1,991,25,14731, funny,0.9892544886404744,-0.010803661309182644,-1.4827872657905345,0.22700408506297207
1,991,26,3255, story,0.9999957084838798,-4.291525328881107e-06,-1.4827915573158634,0.22700311087128164
1,991,27,883, about,0.9999963045256735,-3.6954811548639555e-06,-1.4827952527970183,0.22700227198711337
1,991,28,264, a,0.999997854237364,-2.145764938177308e-06,-1.4827973985619565,0.22700178489411985
1,991,29,39861, ted,0.9999679337281997,-3.2066785934148356e-05,-1.4828294653478906,0.22699450579318628
1,991,30,9952,dy,0.99940811880181,-0.0005920564290136099,-1.4834215217769042,0.22686015201311488
1,991,31,11385, bear,0.9999976158197796,-2.3841830625315197e-06,-1.4834239059599668,0.22685961113762765
1,991,32,13,.,0.9999870063564401,-1.2993727978027891e-05,-1.4834368996879448,0.2268566634047024
1,991,33,198,"
",0.999998927117538,-1.0728830375228426e-06,-1.4834379725709823,0.22685642001416684
1,991,34,262,   ,0.999964238492877,-3.576214658096433e-05,-1.4834737347175633,0.2268483072866866
1,991,35,348, *,0.9999523185560253,-4.768258077092469e-05,-1.4835214172983342,0.22683749083183194
1,991,36,256,  ,0.9999972581939645,-2.7418097943154862e-06,-1.4835241591081285,0.2268368688874305
1,991,37,2972, **,0.9999954700677164,-4.529942543740617e-06,-1.4835286890506723,0.226835841331775
1,991,38,4232,Length,0.9827042293900741,-0.01744708977639675,-1.500975778827069,0.22291254065399108
1,991,39,64700,:**,0.5911398860788601,-0.5257025957107544,-2.0266783745378234,0.13177249388774956
1,991,40,9680, About,0.9781538160978803,-0.022088345140218735,-2.048766719678042,0.12889376775303685
1,991,41,220, ,0.9999995231630692,-4.768370445162873e-07,-2.0487671965150867,0.12889370629172822
1,991,42,16,1,0.9999903441405488,-9.65590606938349e-06,-2.048776852421156,0.12889246171221613
1,991,43,15,0,0.9999942779868433,-5.722029527532868e-06,-2.0487825744506836,0.1288917241878544
1,991,44,15,0,0.9999926090786457,-7.390948667307384e-06,-2.048789965399351,0.1288907715592577
1,991,45,10885, tokens,0.9997155283789972,-0.00028451209072954953,-2.0490744774900804,0.12885410579253995
1,991,46,13,.,0.7549017609220414,-0.2811676561832428,-2.3302421336733232,0.09727219136482342
1,991,47,198,"
",0.5928821610302328,-0.5227596163749695,-2.8530017500482927,0.057670947024522856
1,991,48,262,   ,0.9994333618720955,-0.0005667987279593945,-2.853568548776252,0.057638268467066406
1,991,49,348, *,0.999991297797926,-8.702239938429557e-06,-2.8535772510161905,0.057637766887207
1,991,50,256,  ,0.9999966621509202,-3.3378546504536644e-06,-2.853580588870841,0.05763757450103984
1,991,51,2972, **,0.9999983310727032,-1.6689286894688848e-06,-2.8535822577995305,0.05763747830811843
1,991,52,51,T,0.977873656182146,-0.022374803200364113,-2.8759570609998946,0.056362171646278894
1,991,53,588,one,0.9999965429424904,-3.4570634852570947e-06,-2.87596051806338,0.056361976799010144
1,991,54,64700,:**,0.9999967813595916,-3.2186455882765586e-06,-2.875963736708968,0.05636179539007412
1,991,55,51063, Funny,0.9460107014311879,-0.05550139769911766,-2.9314651344080858,0.053318861590885114
1,991,56,13,.,0.555097677319542,-0.5886111855506897,-3.5200763199587755,0.029597176226422467
1,991,57,271,"

",0.9978158598402432,-0.0021865288726985455,-3.522262848831474,0.02953253184521094
1,991,58,17,2,0.9999821189265068,-1.7881233361549675e-05,-3.5222807300648356,0.029532003771838573
1,991,59,13,.,0.9999985694905718,-1.4305104514278355e-06,-3.522282160575287,0.029531961526028744
1,991,60,220, ,0.9999622120822376,-3.7788631743751466e-05,-3.5223199492070307,0.029530845574695236
1,991,61,2972, **,0.9987442784635845,-0.001256510615348816,-3.5235764598223795,0.02949376305591853
1,991,62,35,D,0.36516220541534505,-1.007413625717163,-4.530990085539543,0.010770007563496838
1,991,63,23544,etermine,0.999979138810205,-2.0861407392658293e-05,-4.531010946946935,0.01076978288832496
1,991,64,9372, Token,0.5167906044199846,-0.660117506980896,-5.191128453927831,0.0055657226083294644
1,991,65,4356, Count,0.9555902603274014,-0.045426055788993835,-5.236554509716825,0.005318550316203656
1,991,66,64700,:**,0.8217722070301084,-0.19629204273223877,-5.432846552449064,0.00437063683154736
1,991,67,198,"
",0.9995068361080761,-0.0004932855372317135,-5.433339837986296,0.004368481391277329
1,991,68,262,   ,0.9999991655356624,-8.344646857949556e-07,-5.433340672450981,0.004368477745935398
1,991,69,348, *,0.9999980926550052,-1.9073468138230965e-06,-5.433342579797795,0.004368469413741234
1,991,70,256,  ,0.9999106010236644,-8.940297266235575e-05,-5.433431982770458,0.004368078877047492
1,991,71,220, ,0.8497721281155791,-0.1627870500087738,-5.596219032779231,0.003711871683125356
1,991,72,16,1,0.9999928474936721,-7.152531907195225e-06,-5.596226185311139,0.003711845133939654
1,991,73,15,0,0.996194120692678,-0.003813140094280243,-5.600039325405419,0.003697718299352409
1,991,74,15,0,0.9999398029324065,-6.01988795096986e-05,-5.6000995242849285,0.0036974957075540014
1,991,75,10885, tokens,0.999270137753129,-0.000730128725990653,-5.600829653010919,0.00369479704502909
1,991,76,369, is,0.9987819743266495,-0.0012187680695205927,-5.60204842108044,0.003690296687370425
1,991,77,16757, roughly,0.7920225635520807,-0.23316539824008942,-5.835213819320529,0.002922798242598875
1,991,78,220, ,0.9684371044561882,-0.03207173943519592,-5.867285558755725,0.00283054626697209
1,991,79,22,7,0.6527455542024336,-0.4265678822994232,-6.293853441055148,0.0018476264917303266
1,991,80,20,5,0.8667406438611138,-0.14301548898220062,-6.436868930037349,0.0016014129750571942
1,991,81,12,-,0.9999545833252356,-4.541770613286644e-05,-6.436914347743482,0.0016013402442049424
1,991,82,16,1,0.9573615803074473,-0.04357413202524185,-6.480488479768724,0.0015330616268019574
1,991,83,15,0,0.9681582362127976,-0.032359737902879715,-6.512848217671603,0.0014842462406101052
1,991,84,15,0,0.99997663552505,-2.3364747903542593e-05,-6.512871582419507,0.0014842115619759968
1,991,85,4105, words,0.997013218152594,-0.0029912511818110943,-6.515862833601318,0.001479778545824977
1,991,86,13,.,0.799518494582015,-0.22374561429023743,-6.739608447891555,0.001183110315272749
1,991,87,353, I,0.4597972939070003,-0.7769695520401001,-7.5165779999316555,0.0005439909213558678
1,991,88,1144, need,0.9999948740268748,-5.125986263010418e-06,-7.5165831259179186,0.0005439881328730247
1,991,89,310, to,0.9999991655356624,-8.344646857949556e-07,-7.516583960382604,0.0005439876789343277
1,991,90,381, be,0.866918624008178,-0.1428101658821106,-7.659394126264715,0.00047159305009914984
1,991,91,61446, concise,0.9994053802435803,-0.0005947966128587723,-7.659988922877574,0.0004713126315545707
1,991,92,13,.,0.7505867063830014,-0.2869001030921936,-7.946889025969767,0.00035376099579525024
1,991,93,271,"

",0.29095696167615015,-1.2345799207687378,-9.181468946738505,0.00010292922449611533
1,991,94,18,3,0.9999908209686689,-9.179073458653875e-06,-9.181478125811964,0.0001029282797055388
1,991,95,13,.,0.9999995231630692,-4.768370445162873e-07,-9.181478602649008,0.00010292823062553381
1,991,96,220, ,0.9999696025551995,-3.0397906812140718e-05,-9.18150900055582,0.00010292510187032497
1,991,97,2972, **,0.9999775891557117,-2.2411095415009186e-05,-9.181531411651235,0.00010292279523189359
1,991,98,62879,Brain,0.8665654119439777,-0.14321768283843994,-9.324749094489675,8.918933444855154e-05
1,991,99,25568,storm,0.9998570884900959,-0.0001429217227268964,-9.324892016212402,8.917658826609816e-05
1,991,100,286,ing,0.7143497875457371,-0.33638253808021545,-9.661274554292618,6.370327688194089e-05
2,992,1,271,"

",0.912790237715108,-0.09124917536973953,-0.09124917536973953,0.912790237715108
2,992,2,248068,<think>,0.760182929677135,-0.27419617772102356,-0.3654453530907631,0.6938875570869593
2,992,3,198,"
",0.6790763651882804,-0.3870216906070709,-0.752467043697834,0.4712026401159878
2,992,4,90700,Thinking,0.9998592336474077,-0.00014077626110520214,-0.7526078199589392,0.4711363106390068
2,992,5,8340, Process,0.9997689066110691,-0.00023112009512260556,-0.7528389400540618,0.4710274341523328
2,992,6,25,:,0.9999983310727032,-1.6689286894688848e-06,-0.7528406089827513,0.4710266480417904
2,992,7,271,"

",0.9999920130413283,-7.986990567587782e-06,-0.7528485959733189,0.4710228859714192
2,992,8,16,1,0.9999971389852362,-2.861018856492592e-06,-0.7528514569921754,0.4710215383679884
2,992,9,13,.,0.9999876023871354,-1.2397689715726301e-05,-0.7528638546818911,0.4710156988253048
2,992,10,220, ,0.999776770847438,-0.0002232540718978271,-0.7530871087537889,0.4709105543900126
2,992,11,2972, **,0.998463135203166,-0.0015380469849333167,-0.7546251557387222,0.470186828536513
2,992,12,2014,An,0.9999837877990074,-1.6212332411669195e-05,-0.7546413680711339,0.47017920577314476
2,992,13,53983,alyze,0.9999985694905718,-1.4305104514278355e-06,-0.7546427985815853,0.4701785331773579
2,992,14,279, the,0.9999521993597025,-4.7801782784517854e-05,-0.7546906003643699,0.4701560583424179
2,992,15,5952, Request,0.9999022579399389,-9.77468371274881e-05,-0.7547883472014973,0.4701101043207253
2,992,16,64700,:**,0.9999895096921129,-1.0490362910786644e-05,-0.7547988375644081,0.47010517272099017
2,992,17,198,"
",0.9999899865198352,-1.0013530300057027e-05,-0.7548088510947082,0.47010046533216776
2,992,18,262,   ,0.9999184674950152,-8.153582894010469e-05,-0.7548903869236483,0.4700621368636347
2,992,19,348, *,0.9999734170346474,-2.658331868587993e-05,-0.7549169702423342,0.4700496412181369
2,992,20,256,  ,0.9999974966112362,-2.50339189733495e-06,-0.7549194736342315,0.4700484645011466
2,992,21,2972, **,0.4998325082532834,-0.6934822201728821,-1.4484016938071136,0.23494550301221254
2,992,22,25562,Topic,0.9997876141585559,-0.00021240839851088822,-1.4486141022056245,0.23489560391386177
2,992,23,64700,:**,0.9999990463265931,-9.536738616588991e-07,-1.4486150558794861,0.23489537990017093
2,992,24,357, A,0.9769023814129133,-0.02336854860186577,-1.471983604481352,0.22946985600736794
2,992,25,14731, funny,0.9892544886404744,-0.010803661309182644,-1.4827872657905345,0.22700408506297207
2,992,26,3255, story,0.9999957084838798,-4.291525328881107e-06,-1.4827915573158634,0.22700311087128164
2,992,27,883, about,0.9999963045256735,-3.6954811548639555e-06,-1.4827952527970183,0.22700227198711337
2,992,28,264, a,0.999997854237364,-2.145764938177308e-06,-1.4827973985619565,0.22700178489411985
2,992,29,39861, ted,0.9999679337281997,-3.2066785934148356e-05,-1.4828294653478906,0.22699450579318628
2,992,30,9952,dy,0.99940811880181,-0.0005920564290136099,-1.4834215217769042,0.22686015201311488
2,992,31,11385, bear,0.9999976158197796,-2.3841830625315197e-06,-1.4834239059599668,0.22685961113762765
2,992,32,13,.,0.9999870063564401,-1.2993727978027891e-05,-1.4834368996879448,0.2268566634047024
2,992,33,198,"
",0.999998927117538,-1.0728830375228426e-06,-1.4834379725709823,0.22685642001416684
2,992,34,262,   ,0.999964238492877,-3.576214658096433e-05,-1.4834737347175633,0.2268483072866866
2,992,35,348, *,0.9999523185560253,-4.768258077092469e-05,-1.4835214172983342,0.22683749083183194
2,992,36,256,  ,0.9999972581939645,-2.7418097943154862e-06,-1.4835241591081285,0.2268368688874305
2,992,37,2972, **,0.9999954700677164,-4.529942543740617e-06,-1.4835286890506723,0.226835841331775
2,992,38,4232,Length,0.9827042293900741,-0.01744708977639675,-1.500975778827069,0.22291254065399108
2,992,39,64700,:**,0.5911398860788601,-0.5257025957107544,-2.0266783745378234,0.13177249388774956
2,992,40,9680, About,0.9781538160978803,-0.022088345140218735,-2.048766719678042,0.12889376775303685
2,992,41,220, ,0.9999995231630692,-4.768370445162873e-07,-2.0487671965150867,0.12889370629172822
2,992,42,16,1,0.9999903441405488,-9.65590606938349e-06,-2.048776852421156,0.12889246171221613
2,992,43,15,0,0.9999942779868433,-5.722029527532868e-06,-2.0487825744506836,0.1288917241878544
2,992,44,15,0,0.9999926090786457,-7.390948667307384e-06,-2.048789965399351,0.1288907715592577
2,992,45,10885, tokens,0.9997155283789972,-0.00028451209072954953,-2.0490744774900804,0.12885410579253995
2,992,46,13,.,0.7549017609220414,-0.2811676561832428,-2.3302421336733232,0.09727219136482342
2,992,47,198,"
",0.5928821610302328,-0.5227596163749695,-2.8530017500482927,0.057670947024522856
2,992,48,262,   ,0.9994333618720955,-0.0005667987279593945,-2.853568548776252,0.057638268467066406
2,992,49,348, *,0.999991297797926,-8.702239938429557e-06,-2.8535772510161905,0.057637766887207
2,992,50,256,  ,0.9999966621509202,-3.3378546504536644e-06,-2.853580588870841,0.05763757450103984
2,992,51,2972, **,0.9999983310727032,-1.6689286894688848e-06,-2.8535822577995305,0.05763747830811843
2,992,52,51,T,0.977873656182146,-0.022374803200364113,-2.8759570609998946,0.056362171646278894
2,992,53,588,one,0.9999965429424904,-3.4570634852570947e-06,-2.87596051806338,0.056361976799010144
2,992,54,64700,:**,0.9999967813595916,-3.2186455882765586e-06,-2.875963736708968,0.05636179539007412
2,992,55,51063, Funny,0.9460107014311879,-0.05550139769911766,-2.9314651344080858,0.053318861590885114
2,992,56,13,.,0.555097677319542,-0.5886111855506897,-3.5200763199587755,0.029597176226422467
2,992,57,271,"

",0.9978158598402432,-0.0021865288726985455,-3.522262848831474,0.02953253184521094
2,992,58,17,2,0.9999821189265068,-1.7881233361549675e-05,-3.5222807300648356,0.029532003771838573
2,992,59,13,.,0.9999985694905718,-1.4305104514278355e-06,-3.522282160575287,0.029531961526028744
2,992,60,220, ,0.9999622120822376,-3.7788631743751466e-05,-3.5223199492070307,0.029530845574695236
2,992,61,2972, **,0.9987442784635845,-0.001256510615348816,-3.5235764598223795,0.02949376305591853
2,992,62,35,D,0.36516220541534505,-1.007413625717163,-4.530990085539543,0.010770007563496838
2,992,63,23544,etermine,0.999979138810205,-2.0861407392658293e-05,-4.531010946946935,0.01076978288832496
2,992,64,9372, Token,0.5167906044199846,-0.660117506980896,-5.191128453927831,0.0055657226083294644
2,992,65,4356, Count,0.9555902603274014,-0.045426055788993835,-5.236554509716825,0.005318550316203656
